"id","content"
1871,"Castard, jusqu'à quand vas-tu avoir l'air si triste ?"
1872,"Rob, ne te retiens pas parce que tu es timide !"
1873,"Tu connais Sprout ?"
1874,"La visite en hauteur s'arrête ici, Margerite."
1875,"Bernhard, si tu ne te calmes pas, tu ne pourras jamais me battre."
1876,"C'est mieux qu'une poupée porte-bonheur. Qu'en penses-tu, Grünwald ?"
1877,"Ceci fait partie du jeu. Ne vous retenez pas."
1878,"La suite du voyage décide de tout. Ça me va."
1879,"Le jeu était sympathique, mais je préfère me battre."
1880,"Tu tournes vers nous une épée qui sert à tuer des monstres ? Tu es quelqu'un d'intéressant, dis-moi."
1881,"Je vais vérifier la puissance de ce petit contre vous. C'est parti, Wilhelm !"
1882,"Je devrais pouvoir gagner si j'arrive à faire quelque chose de ce cache-oreilles."
1883,"J'ai vu ta technique tout au long du voyage."
1884,"Je suis fort en dehors de ce jeu aussi !"
1885,"J'ai peur de cette force que tu utilises. Mais..."
1886,"Oublier sa peur, c'est ce dont elle a besoin maintenant."
1887,"Notre mission est de corriger ce monde. Je ne te laisserai pas te mettre sur notre chemin."
1888,"Accepte notre jugement. C'est le seul chemin vers le Salut."
1889,"Si tout le monde est jugé, alors ce monde sera à nouveau dans le droit chemin. Il n'y a rien à craindre."
1890,"Il n'y a qu'une vérité. C'est pour cela que la seule solution est de tout effacer."
1891,"Nous corrigeons ce monde pour notre propre bien."
1892,"C'est votre existence en soi qui est une erreur dans ce monde !"
1893,"Le Guide de ce monde apparaîtrait sous cette forme ? Ne me faites pas rire."
1894,"C'est parce qu'il y a des gens comme toi que ce monde ne tourne pas rond !"
1895,"Je vais te détruire, tout comme ta sœur jumelle !"
1896,"Noichrome, affrontez-moi !"
1897,"Ce n'est pas la peine de me faire les gros yeux pour un simple entraînement."
1898,"Si nous ne nous trouvions pas dans une telle situation, je t'aurais proposé de boire un thé."
1899,"Pauvre femme qui ne se laisse influencer par ses émotions. Il te faut faire la part des choses."
1900,"Je ne vois pas pourquoi je vous laisserais passer sans rien dire. Laissez-moi vous servir d'adversaire."
1901,"On dirait que ton énergie croît, petit à petit."
1902,"Je ne te ferai pas de cadeaux. Prépare-toi !"
1903,"Nous n'avons pas de temps à perdre. Joignez vous mains."
1904,"Pourquoi dois-je rester avec ce robot ?"
1905,"Pourquoi avez-vous l'air si frustrée ?"
1906,"Je déteste les machines. Je ne sais simplement plus pourquoi..."
1907,"En plus d'être collée par une poupée, il me faut me battre contre des monstres..."
1908,"Ton Maître doit être puissant."
1909,"La Sainte Souveraine nous impose ces épreuves pour nous endurcir."
1910,"Imposer une épreuve à des gens qu'elle ne connaît même pas ?"
1911,"Tu ne trouves pas ça louche ?"
1912,"Après tout, tu es mortelle. Sans Maître, il t'est impossible de survivre."
1913,"Aaah, non non non."
1914,"Qu'est-ce qui vous rebute tant ?"
1915,"Tu devrais corriger ce défaut que tu as de poser des questions sans cesse."
1916,"Si je me mets à te détester un peu plus, je pense que je te démonterai."
1917,"Voilà un dragon bien cupide ! Alors même qu'il était sur le point de mourir, il a préféré ne pas quitter son trésor."
1918,"C'est vrai. Le dragon et son trésor ont été réduits en cendres."
1919,"Si seulement il restait un peu de ce trésor, nous en aurions fait un bon usage."
1920,"C'est dommage."
1921,"C'est un monstre qui a causé du tort à ce monde. C'est une bonne chose qu'il ait disparu."
1922,"Vous souhaitez également me voir disparaître ?"
1923,"... Non, suis-moi."
1924,"Et regarde ce que nous allons faire en remontant sur terre."
1925,"Ceci va vous permettre de retrouver les souvenirs qui vous ont été volés."
1926,"Il vous faut chercher ces fragments afin de retrouver la mémoire."
1927,"Les fragments se divisent en fragments de mémoire, de mort, de temps et d'âme."
1928,"Je sais ce qui vous est nécessaire."
1929,"Avec tout ceci, vous devriez être capable de retrouver la mémoire."
1930,"Allons chercher ces fragments afin que vous retrouviez la mémoire."
1931,"Qu'est-ce que c'est ?"
1932,"Je vois. Nous allons devoir te suivre une fois encore."
1933,"J'ai trouvé un fragment d'une couleur différente. On dirait qu'il en existe plusieurs sortes."
1934,"Mh, cela signifie que je ne peux me contenter d'en trouver un."
1935,"Je vais donc enfin découvrir qui je suis."
1936,"Ce n'est pas tout. Vous ne vous souviendrez que d'un morceau de votre passé."
1937,"Il suffit donc de tous les retrouver pour me souvenir de tout. Ça ne devrait pas poser de problème."
1938,"Qu'est-ce que... Rien qu'à regarder, ça me donne mal à la tête."
1939,"Vous allez découvrir pourquoi bientôt. C'est embêtant, mais il va vous falloir vivre avec."
1940,"La couleur est différente, mais c'est le même genre d'objet."
1941,"Je vois. Eh bien, partons à leur recherche alors !"
1942,"Vais-je pouvoir me souvenir de tout maintenant ?"
1943,"Ce n'est pas aussi simple."
1944,"Il va donc falloir que je continue de te suivre."
1945,"J'ai ramassé quelque chose qui ressemble à une pierre précieuse. Tu sais ce que c'est ?"
1946,"Je vois. Si je détruis ces monstres, je devrais pouvoir retrouver la mémoire."
1947,"Est-ce que c'est aussi un fragment ?"
1948,"Je ne vais donc pas pouvoir me contenter d'un fragment. Il va falloir en trouver d'autres."
1949,"Je vois, j'espère que je pourrai me souvenir de tout."
1950,"Mh, d'accord. Il me suffit de continuer à me battre."
1951,"Qu'est-ce que c'est ?"
1952,"Je vois. Eh bien, dépêchons-nous de les chercher."
1953,"Ne pas savoir où tout ceci mène est assez désagréable."
1954,"C'est aussi un fragment ? La couleur est différente, pourtant..."
1955,"Mh... C'est donc ça ?"
1956,"Je vais pouvoir retrouver la mémoire comme ça !"
1957,"Je vois... Les choses ne vont jamais comme on le souhaite."
1958,"C'est beau. Mais qu'est-ce que c'est ?"
1959,"Voilà une bonne nouvelle. Si je retrouve ces fragments, je pourrai retrouver la mémoire !"
1960,"C'est un fragment d'une couleur différente. Est-ce que c'est lié à mes souvenirs aussi ?"
1961,"Eh bien, partons à leur recherche. Aidez-moi à les retrouver."
1962,"J'ai enfin pu me rappeler quelques souvenirs."
1963,"Je vois... Mais j'ai pu voir une lueur."
1964,"Continuons notre chemin ensemble."
1965,"Il s'est échappé... Mais c'est étrange, je me souviens de cette étrange démarche..."
1966,"Qui peut bien être cet assaillant ?"
1967,"Difficile de savoir..."
1968,"Et puis ça me tracasse de ne pas savoir quel est son but."
1969,"Si tu sens un danger, faisons demi-tour de suite !"
1970,"Ce n'est ni le fait d'un homme ni de la magie... peut-être que..."
1971,"Vous pensez à quelque chose ?"
1972,"Ce ne serait pas... non, il serait dangereux de tirer des conclusions hâtives... "
1973,"Demoiselle, ne vous éloignez pas trop de moi."
1974,"C'est..."
1975,"C'est un serviteur de la Sainte Souveraine, tout comme moi."
1976,"Même s'il n'est que rarement apparu devant vous."
1977,"Mais pourquoi ferait-il... ?"
1978,"Je ne sais pas."
1979,"Mais il n'agit certainement pas sans raison."
1980,"Il nous faut le faire rentrer au palais, panser ses plaies et comprendre ce qu'il se passe."
1981,"Il s'est échappé. Mais ces mouvements me disent quelque chose..."
1982,"Vous rappelez-vous de quelque chose ?"
1983,"Oui, même si je n'en ai pas des souvenirs très clairs."
1984,"J'ai le souvenir de m'être battu contre cette ombre."
1985,"Si nous le laissons s'échapper, ça pourrait avoir des conséquences désastreuses."
1986,"Eh ben..."
1987,"Je n'en reviens pas d'avoir oublié quelqu'un d'aussi étrange..."
1988,"Vous le connaissez ?"
1989,"Plus ou moins..."
1990,"Disons que nous avons une relation complexe."
1991,"Allez, on repart ! Si nous ne mettons pas un terme à tout cela."
1992,"Sinon on continuera de se faire attaquer sans pouvoir s'y préparer."
1993,"C'est..."
1994,"Tu le connais ?"
1995,"Oui. Il sert la Sainte Souveraine."
1996,"Je vois. En ce cas, plutôt que dire qu'il attaquait le palais"
1997,"Il a certainement été déorienté par quelque chose."
1998,"Que voulez-vous dire ?"
1999,"Si c'est un serviteur de la Sainte Souveraine"
2000,"Il ne s'en prendrait pas à toi."
2001,"Mais pourquoi s'en est-il pris à nous ?"
2002,"Je n'en sais rien."
2003,"Je pense qu'il faut le ramener au palais et le faire soigner par qui peut."
2004,"Il est rapide. Il a réussi à s'enfuir."
2005,"Qui est cet assaillant... ?"
2006,"On aurait dit une ombre. "
2007,"Cependant, j'ai l'impression de l'avoir vu quelque part, par le passé..."
2008,"Si nous le laissons partir comme ça, nous courrons le risque d'être attaqués à nouveau."
2009,"Partons à sa recherche."
2010,"Mh, je suis certain d'avoir déjà vu cette silhouette quelque part..."
2011,"Vous le connaissez ?"
2012,"Je n'arrive pas bien à m'en souvenir."
2013,"Cela veut peut-être dire qu'il fait partie de notre cercle de connaissances."
2014,"Il nous faut avancer avec attention."
2015,"Je crois me souvenir l'avoir vu au palais."
2016,"Je vois... Tu sais de qui il s'agit ? "
2017,"Non, je me souviens simplement de sa silhouette."
2018,"S'il travaille au palais, je l'ai certainement déjà rencontré."
2019,"En ce cas, il vaut mieux que nous le ramenions au palais."
2020,"Maintenant qu'il est dans un tel état"
2021,"Il faut espérer qu'ils arriveront à le remettre sur pied."
2022,"Il est plus rapide que ce que j'imaginais."
2023,"Qu'est-ce que c'était ?"
2024,"Nous ne pouvons pas le laisser s'échapper. Il pourrait représenter un danger pour le palais."
2025,"Il nous faut le poursuivre."
2026,"Je me souviens de ces mouvements..."
2027,"Vous le connaissez ?"
2028,"Je n'ai pas très envie de douter d'un ami, mais..."
2029,"En tout cas, c'est un danger, dans cette situation."
2030,"Ne t'éloigne pas de moi."
2031,"C'est..."
2032,"Tu te souviens de lui aussi ?"
2033,"Oui, il était également au sevice de la Sainte Souveraine."
2034,"Je vois... Mais pourquoi a-t-il..."
2035,"Va savoir. Parmi nous, c'est le plus mystérieux."
2036,"Si nous le ramenons et le faisons soigner, peut-être nous parlera-t-il ?"
2037,"Mais qui est-ce ?"
2038,"Je ne sais pas. C'est la première foid qu'une telle chose arrive..."
2039,"Désolé, je ne cherche pas à mettre la faute sur toi."
2040,"Mais nous ne pouvons le laisser s'enfuir."
2041,"Suivons-le !"
2042,"C'est bien celui qui... !"
2043,"On n'imaginerait pas que vous puissiez le connaître."
2044,"Je l'ai vu aux informations, peu avant de venir dans ce Monde."
2045,"C'était un de ceux qui semaient le désordre dans ma ville."
2046,"Mais pourquoi se trouve-t-il ici ?"
2047,"Je crois que je l'ai vu au palais."
2048,"Tu le connais ? "
2049,"Mais pourquoi t'aurait-il visé ?"
2050,"Je suis désolée, je n'en sais rien."
2051,"Je vois..."
2052,"Peut-être que c'est lié à ce qu'il faisait dans ma ville."
2053,"Quelqu'un sait peut-être quelque chose au palais."
2054,"Ramenons-le avec nous."
2055,"Tss, qu'est-ce qu'il est rapide ! Qu'est-ce que c'est que ça ?"
2056,"Je suis désolée, je ne sais pas."
2057,"... Mais je crois l'avoir déjà vu par le passé... "
2058,"En totu cas, il nous faut le suivre."
2059,"Je me souviens ! Je me disais bien l'avoir déjà vu quelque part !"
2060,"Vous le connaissez ?"
2061,"C'est une ordure qui a foutu le bordel chez moi."
2062,"Il a tué plusieurs de mes hommes."
2063,"Quoi qu'il arrive, il faut qu'on le rattrape !"
2064,"Je crois que je l'ai déjà vu au palais."
2065,"Voilà une drôle d'histoire."
2066,"Il vient de s'en prendre à toi !"
2067,"S'il travaille au palais, pourquoi a-t-il fait une chose pareille ?"
2068,"Qu'est-ce que j'en sais ? Si ça te tracasse tant"
2069,"On le ramène au palais et tu le questionnes autant que tu veux."
2070,"Moi, j'ai pris ma revanche."
2071,"Il est rapide. Qu'en fait-on Mademoiselle ?"
2072,"Pourra-t-on l'arrêter s'il tente de s'en prendre à nouveau au palais ?"
2073,"C'est vrai..."
2074,"Si nous le laissons fuir maintenant, nous ne savons pas ce qu'il pourrait faire par la suite..."
2075,"Il nous faut l'arrêter, coûte que coûte."
2076,"Mais... c'est bien lui ?"
2077,"Vous le connaissez ?"
2078,"Je n'en suis pas certain."
2079,"Mais si c'est bien lui, il faut vraiment que nous l'arrêtions."
2080,"Dépêchons-nous !"
2081,"Ne serait-ce..."
2082,"Oui, Mademoiselle."
2083,"Il est, tout comme nous, un serviteur de la Sainte Souveraine."
2084,"Mais pourquoi aurait-il... ?"
2085,"Je ne sais pas. Cependant, il faut que nous le ramenions avec nous "
2086,"pour le faire soigner et écouter ce qu'il a à dire."
2087,"Mh, il est rapide."
2088,"Devrions-nous faire demi-tour ?"
2089,"Non, nous ne pouvons pas le laisser s'enfuir."
2090,"Il pourrait attaquer le palais à nouveau."
2091,"C'est donc bien lui."
2092,"Vous le connaissez ?"
2093,"Oui. Il nous faut le poursuivre. Il est comme nous..."
2094,"Très bien. Dépêchons-nous."
2095,"C'était donc un serviteur du palais."
2096,"Exactement. Mais pourquoi a-t-il... ?"
2097,"Je ne sais pas. Il ne nous reste qu'à le ramener avec nous et l'interroger."
2098,"Tu as raison. Après tout, il a juré fidélité à la Sainte Souveraine. "
2099,"Il doit y avoir une raison."
2100,"Mince, nous l'avons laissé s'échapper. Qui est-ce ?"
2101,"Je ne sais pas non plus."
2102,"Eh bien, dans ce cas, il ne nous reste plus qu'à le suivre et le faire parler ! C'est parti !"
2103,"Ah, je viens de me souvenir... C'est lui qui..."
2104,"Vous le connaissez ?"
2105,"Le connaître serait un bien grand mot !"
2106,"C'est un tueur fou ! Personne ne sait à quoi il ressemble."
2107,"Ça m'embêterait de le laisser filer comme ça."
2108,"Je l'ai déjà vu au palais."
2109,"Il vivait avec toi ? "
2110,"Sérieusement ?"
2111,"Mais il ne m'a jamais fait de mal jusqu'à présent."
2112,"C'est une drôle d'histoire. Peut-être qu'il parlera si on le fait soigner."
2113,"Je n'ai pas envie de le ramener avec nous"
2114,"Mais on ne peut pas le laisser ici non plus."
2115,"Quel homme étrange."
2116,"Qu'est-ce que c'était ? "
2117,"Qu'est-ce que j'en sais ? "
2118,"Mais on ne peut pas le laisser s'échapper comme ça."
2119,"On le suit !"
2120,"Il peut bouger après avoir subi de telles blessures. Quel monstre..."
2121,"Que fait-on ?"
2122,"C'est simple, on continue de se battre."
2123,"Si on le laisse tranquille, il pourrait se faire soigner et revenir nous voir."
2124,"Je l'ai déjà vu au palais."
2125,"C'est un ami ?"
2126,"Si tel est le cas, tu as été attaquée par un ami..."
2127,"On dirait bien... Mais cela ne fait pas sens."
2128,"Si ça te travaille tant, on le ramène et tu lui poses les questions que tu veux."
2129,"Même si personnellement"
2130,"Je pense que c'est peine perdue d'attendre des explications d'un tordu pareil !"
2131,"Il nous a échappé..."
2132,"Mais si nous le laissons partir"
2133,"Il pourrait revenir attaquer le palais"
2134,"Partons à sa recherche."
2135,"Il est blessé."
2136,"Mais on ne sait pas ce qu'il pourrait faire."
2137,"Continuons sans baisser notre garde."
2138,"Ce Clown vit au palais."
2139,"Je ne sais pas pourquoi il a été désorienté de la sorte..."
2140,"Mais il nous faut le ramener avec nous et l'interroger."
2141,"C'était bien vous..."
2142,"On dirait que tu es toujours aussi doué pour partir en vrille !"
2143,"Je ne pensais pas retrouver le tueur fou de ma ville."
2144,"Viléa, c'est toi qui..."
2145,"Il ressemble donc à ça !"
2146,"Je vais te faire payer ce que tu as fait subir à mes hommes !"
2147,"S'il continue de s'agiter, il nous faut l'arrêter."
2148,"Je suis désolé, Viléa. Mais je ne peux te laisser faire."
2149,"C'est donc lui, le tueur fou. Il a vraiment une étrange apparence."
2150,"Quel étrange clown ! Est-ce un robot également ?"
2151,"Pour la Sainte Souveraine ! C'est ce que Viléa doit..."
2152,"Pourrais-tu me montrer ce qui provoquerait de la colère ?"
2153,"J'aimerais savoir ce que cela fait de prendre du plaisir à se battre. Affrontez moi, maintenant !"
2154,"Veuillez me faire goûter la joie de gagner."
2155,"Être touché lorsqu'un compagnon est blessé ? J'aimerais ressentir cela."
2156,"Que peut-on chercher à obtenir dans ce monde ?"
2157,"Maître, où est parti le second Maître ?"
2158,"Il a l'air d'avoir oublié, mais je me souviens de tout. Frère et sœur."
2159,"Haha, jolie petite poupée, allons jouer !"
2160,"J'ai comme un sentiment de déjà-vu."
2161,"Bon, par où devons-nous aller ?"
2162,"Par ici. Veuillez me suivre."
2163,"D'accord. De toute manière, je ne me souviens de rien donc je te fais confiance."
2164,"Je l'ai enfin défait ! C'est la première fois que j'ai la sensation que mes jambes se paralysent."
2165,"Avez-vous eu peur ?"
2166,"Mon cerveau m'envoyait des signaux de détresse."
2167,"Si c'est cela la peur, alors peut-être."
2168,"C'est devenu bien silencieux."
2169,"Les morts appelés par le vampire sont-ils retournés à la terre ?"
2170,"Le jour se lève."
2171,"Il y a beaucoup de choses que je ne comprends pas. Mais cela veut dire que j'ai aussi encore beaucoup de choses à apprendre."
2172,"Allez, continuons notre chemin !"
2173,"Pour le dragon, ce trésor était plus important que sa propre vie."
2174,"C'est pourquoi il a préféré être réduit en poussière en même temps que son trésor."
2175,"Vouloir être ensemble, même dans le néant."
2176,"C'est certainement ce qu'on appelle de l'attachement."
2177,"Dame Mia, je suis désolée."
2178,"Je souhaitais l'arrêter avant qu'elle ne commette de nouveaux crimes."
2179,"L'âme de la Sainte Souveraine a été purifiée et fait maintenant un avec la mienne."
2180,"Séchez vos larmes."
2181,"C'est donc cela, la gentillesse. J'ai enfin compris."
2182,"Merci."
2183,"Si je suis accompagnée de Robb, je peux survivre à ce monde."
2184,"Je te suis reconnaissante. Mais c'est tout de même horrible."
2185,"Pourquoi ne m'avez-vous pas donné de connaissances, Docteur ?"
2186,"Est-ce que ta tête autrefois vide est un peu plus remplie ?"
2187,"Je suis désolé, Sherry, je n'ai pas le temps de te répondre maintenant."
2188,"Je me demande quel monde tu peux bien voir."
2189,"Dites, je ne pourrais pas avoir une de ces araignées ?"
2190,"Désolé, mais elles ne peuvent grandir dans ce monde."
2191,"Est-ce que cette variante est l'un des mondes que vous voyez ?"
2192,"Excusez-moi, mais quelqu'un saurait quel est ce monde dans lequel on se trouve ?"
2193,"Il nous faut nous battre, mais ça fait plaisir de rencontrer de nouvelles personnes."
2194,"Est-ce que tu sais comment retourner dans son monde d'origine ?"
2195,"De quel monde viens-tu ?"
2196,"C'est le monde le plus étrange qui soit. Tu ne penses pas ?"
2197,"Papa !? C'est toi, papa ?"
2198,"Est-ce que je rêve ?"
2199,"Est-ce que c'est dans cette direction une fois qu'on sort de la forêt ?"
2200,"Oui."
2201,"J'espère que notre étape sera un peu plus lumineuse."
2202,"Bon, voilà. N'empêche, il y a vraiment beaucoup de monstres dans ce monde !"
2203,"Vous trouvez ?"
2204,"Ben oui !"
2205,"J'ai beaucoup voyagé dans ma vie, mais je n'ai jamais été autant attaquée !"
2206,"Une fois le vampire défait, le matin est revenu. C'est fou !"
2207,"On dirait que les morts ont aussi disparu."
2208,"C'était donc un tour du vampire."
2209,"Mais du coup, est-ce que ça veut dire qu'on a fait quelque chose d'important ?"
2210,"C'est quelque chose qu'un dragon aurait souhaité posséder."
2211,"J'imagine que son trésor devait avoir une valeur inestimable."
2212,"Mais tout a disparu..."
2213,"Il n'avait pas besoin de se battre pour ce trésor."
2214,"C'est un peu dommage, mais peut-être que c'est pour le mieux."
2215,"Il y avait une Sainte Souveraine sacrément effrayante."
2216,"Bon, et maintenant, que fait-on ?"
2217,"J'ai perdu mon objectif. Et vous ?"
2218,"Je vais continuer à avancer dans le monde qui s'ouvre à nous."
2219,"Si tu n'as nulle part où aller, viens avec moi."
2220,"Il est temps de s'en retourner aux origines."
2221,"Toute chose naît pour mourir un jour."
2222,"Tu es ma lumière. Embrassons ensemble ce monde."
2223,"Personne ne peut échapper à mon "
2224,"Je vais te montrer la puissance de mon "
2225,"Tu me trouves misérable ? Tu es bien naïf."
2226,"Cela te va vraiment ?"
2227,"Ne fais pas comme si tu n'avais pas peur de la mort."
2228,"Tu aurais mieux fait de ne pas me mettre au monde, maman."
2229,"Je suis le seul à pouvoir décider de tout. Je n'ai pas besoin de ton aide."
2230,"Ne t'inquiète pas pour moi. Je ne suis pas prêt de mourir."
2231,"Tu as envie de continuer à vivre alors que tu es dans un tel état ?"
2232,"Je ne te laisserai pas te détruire si facilement. Il faut que tu souffres plus !"
2233,"Il nous faut nous élever à un nouveau niveau. Pour le bien de ce Monde."
2234,"Pour devenir plus fort, je vais te montrer ma vraie puissance !"
2235,"Je vais te mettre en pièce !"
2236,"Je suis pressé. Ne vous mettez pas sur mon chemin."
2237,"Cela ressemble donc à ça, un humain. Mais alors, moi..."
2238,"Se battre fait partie de mon être. Cependant, j'ai l'impression que quelque chose cloche."
2239,"Voilà une odeur qui me rend nostalgique. De quel monde viens-tu ?"
2240,"Je suis arrivé jusqu'ici avec la volonté de reprendre ce qui est mien."
2241,"Qu'est-ce que tu regardes ? Ce n'est pas comme si les monstres étaient rares par ici."
2242,"Tu sais à quoi je ressemblais à l'époque ?"
2243,"Effectivement, je me souviens vaguement de toi."
2244,"À voir ton style, tu dois venir du Régiment. Cependant, ton apparence..."
2245,"Comment une telle chose a-t-elle pu se produire ? "
2246,"Tu es en train de me dire que tout a été avalé par le Vortex ?"
2247,"Que s'est-il passé de l'autre côté du Vortex ?"
2248,"Ton apparence est donc celle des soldats qui ont été emportés par le Vortex ?"
2249,"Dis moi que c'est un blague !"
2250,"Ceux qui n'ont pas pu rentrer ressemblent maintenant à ça ?"
2251,"Tu... ne me dis pas que tu es... Mais pourquoi ?"
2252,"Où vas-tu ?"
2253,"Auprès de la Sainte Souveraine."
2254,"Je te suis si ça peut me permettre de retrouver la mémoire."
2255,"Un monstre vient à bout d'un autre monstre. Voilà qui est drôle."
2256,"Vous m'avez l'air humain, pourtant."
2257,"Tu penses vraiment que je suis humain ?"
2258,"Voilà qui est encore plus drôle."
2259,"Il commence à faire jour. Je ne sais pas pendant combien de temps nous n'avons pas vu les rayons du soleil. "
2260,"Le jour se lève rarement dans ce Monde."
2261,"Je vois. Mais il me semble avoir déjà vu un tel paysage..."
2262,"À force de trop vouloir accumuler, il a fini par tout perdre."
2263,"Est-ce que cela veut dire que son trésor en valait le prix ?"
2264,"Tout comme je m'attaque à mes souvenirs et à mon apparence, j'imagine que tout le monde valorise différentes choses."
2265,"Je me demande quelle valeur le dragon accordait à son trésor..."
2266,"Et cela, seul le dragon le savait."
2267,"La Sainte Souveraine n'est plus."
2268,"Cependant, je n'ai pas réussi à retrouver la mémoire..."
2269,"J'ai également perdu mon but."
2270,"Eh bien, continuons notre route ensemble alors."
2271,"Pour que je retrouve mes souvenirs et que toi, tu retrouves un sens à ta vie."
2272,"Quitte à me faire détester, il me faut réussir."
2273,"Là n'est pas la question !"
2274,"On va voir ce que vaut le pouvoir qui permet de maîtriser tous ces spectres."
2275,"Quoi que tu fasses, tu finiras par rouiller au bout de ma lame !"
2276,"Agissez en spectres et restez tranquillement dans vos tombes !"
2277,"Vous pouvez bien me haïr, cela n'aucun effet."
2278,"Tu peux bien m'attaquer autant de fois que tu le souhaites, le résultat sera toujours le même !"
2279,"Si je me débarrasse de lui, tout sera réglé."
2280,"... !!"
2281,"Purifions tout ça !"
2282,"Je vais faire en sorte que tu ne puisses jamais reproduire une telle chose !"
2283,"C'est donc le résultat de nos actions."
2284,"Retourne de l'obscurité de laquelle tu nous viens."
2285,"Tu peux me maudire autant que tu le souhaites, je ne céderai pas."
2286,"Tu as une puissance intéressante. Je vais prendre mon temps pour l'étudier."
2287,"Je n'ai pas le temps de m'intéresser à vous !"
2288,"J'ai peur... Mais je ne peux pas baisser les bras maintenant."
2289,"On aurait pu devenir amis. C'est vraiment dommage."
2290,"Voilà un monstre digne d'être étudié. Laisse moi voir comment tu te bats maintenant."
2291,"Une volonté de fer. Mais tout ce qui est fait de matière peut être détruit."
2292,"Si tu me déranges dans ma tâche, je n'ai d'autre choix que de te faire disparaître."
2293,"Je n'ai pas le temps d'écouter ces âneries. Disparais !"
2294,"Qui que tu sois, je ne peux te pardonner de mettre le Monde dans un tel état !"
2295,"Je vais brûler jusqu'à ta dernière pensée."
2296,"C'est comme ça que tu te sens vivre ?"
2297,"Ton but est pur, mais..."
2298,"Je vais détruire cette masse de haine !"
2299,"Si on ne s'en débarrasse pas, les choses ne vont qu'empirer."
2300,"Les faibles doivent accepter leur destin de faible et disparaître."
2301,"Il ne sera pas capable de faire face à un détective."
2302,"Amuse-nous donc avec ton pouvoir."
2303,"Pourquoi te mets-tu en travers de notre chemin ?"
2304,"Je vais faire disparaître ta rage."
2305,"Hahahaha ! J'aime beaucoup ton pouvoir !"
2306,"Il faut que je montre ce qu'est ma Justice !"
2307,"Même si je n'en ai pas envie, il me faut te terrasser."
2308,"Je vais te renvoyer à la tombe."
2309,"Rage, haine... C'est bien triste..."
2310,"Je vais le détruire avant qu'il ne s'en prenne au Palais !"
2311,"Je vais faire disparaître ta rage et ta haine grâce à ma musique."
2312,"Est-ce que la haine, c'est un bobo qui se soigne ?"
2313,"Esprits, retournez à la terre !"
2314,"Tu n'aurais pas envie d'utiliser ton pouvoir pour faire quelque chose de plus amusant ?"
2315,"Montre-moi donc la beauté de la rancune !"
2316,"La rancœur et la haine disparaissent-elles un jour ?"
2317,"Je ne vais pas avoir le temps de faire de l'observation."
2318,"Tu peux me détester autant que tu le veux, j'ai d'autres choses à faire."
2319,"Va te recoucher !"
2320,"Cela ne sert à rien de vous agiter de la sorte."
2321,"Ta rancœur n'a pas la puissance que j'aurais espéré. Tu n'es pas mon ennemi."
2322,"Eh bien, comme vous avez l'air de le souhaiter, je vais vous écraser."
2323,"Si je te bats une nouvelle fois, retiendras-tu ta leçon ?"
2324,"Tu es déjà mort une première fois. Si j'étais toi, je me calmerais maintenant."
2325,"A.... Attaque moi quand tu veux !"
2326,"Allez, viens donc m'attaquer !"
2327,"Tu es devenu un être distordu en mourant. Eh bien, je vais te juger une nouvelle fois."
2328,"Voilà une citrouille bien effrayante. Il me faut maintenant te détruire."
2329,"Je vais t'écraser pour que tu ne puisses plus dire le moindre mot !"
2330,"En tant que spectres, vous devriez soit retourner à la terre, soit disparaître dans les cieux."
2331,"Réparons la cause de tant de haine."
2332,"Ça m'embête que tu me détestes comme ça, arbitrairement !"
2333,"Je vous comprends, mais ce serait gentil de ne pas déverser votre haine contre moi."
2334,"C'est donc ça, la haine... C'est vraiment un sentiment effrayant."
2335,"Il est tenace. Mais il me faut me débarrasser de lui."
2336,"Déverse donc toute ta haine sur moi."
2337,"Subissez la haine de tous ceux que vous avez tués !"
2338,"La barrière a disparu. On va pouvoir avancer."
2339,"Cependant, le nombre de spectre ne cesse d'augmenter. Est-ce que ça va aller ?"
2340,"Et puis qui sait quand cette énorme courge reviendra à la vie..."
2341,"La meilleure solution est de faire attention à ce qui se passe dans notre dos tout en continuant d'avancer."
2342,"Une citrouille... Je n'aurais jamais pensé qu'elle aurait eu la force de contrôler les morts."
2343,"Une telle chose ne s'était encore jamais produite."
2344,"Quand a-t-elle été capable de mettre la main sur un tel pouvoir ?"
2345,"On aurait dit que le Druide nous détestait cordialement."
2346,"Peut-être que c'est lié ?"
2347,"Est-ce parce que nous avons terrasser la Citrouille plusieurs reprises ?"
2348,"C'est possible."
2349,"Mais on ne peut laisser ces spectres continuer à proliférer."
2350,"La haine lui a donc donné forme."
2351,"Si nous continuons à combattre ces monstres, peut-être réapparaîtra-t-il ?"
2352,"Si nous continuons à attiser sa colère"
2353,"Il pourrait effectivement réapparaître."
2354,"... S'il venait à réapparaître"
2355,"Ce serait bien qu'il ne ressemble pas à une citrouille"
2356,"Pourquoi donc ?"
2357,"Non, rien..."
2358,"On dirait que la barrière a disparu."
2359,"On dirait qu'il y a encore des spectres par ici."
2360,"Si nous restons ici, ils vont nous encercler."
2361,"Que faisons-nous ?"
2362,"On n'a pas le choix, il faut avancer. Ne t'éloigne pas trop de moi."
2363,"On dirait qu'il nourrit une sacrée rancœur à notre égard."
2364,"En même temps, c'est vrai qu'on a tué pas mal de monstres."
2365,"C'est sûrement la raison pour laquelle autant de spectres sont apparus."
2366,"Possible."
